fecha_hora,id_punto,parque,lat,lon,presencia,id_rana,id_usuario,observaciones
2026-04-17 04:39:00,2,Saval,-39.804736,-73.257178,0,0,1,Sin avistamiento
2026-04-17 04:39:00,3,Kramer,-39.834537,-73.227807,1,4,1,Múltiples individuos
2026-04-17 04:39:00,4,Harnecker,-39.821787,-73.236702,0,0,3,Sin avistamiento
2026-04-17 04:39:00,5,Collico,-39.820087,-73.197315,0,0,1,Sin avistamiento
2026-04-17 04:40:00,1,El Bosque,-39.838563,-73.242345,0,0,1,Sin avistamiento
2026-04-17 04:40:00,2,Saval,-39.805092,-73.257507,0,0,3,Sin avistamiento
2026-04-17 04:40:00,3,Kramer,-39.835954,-73.227677,0,0,3,Sin avistamiento
2026-04-17 04:40:00,4,Harnecker,-39.819806,-73.236438,0,0,1,Sin avistamiento
2026-04-17 04:40:00,5,Collico,-39.819588,-73.200267,0,0,3,Sin avistamiento
2026-04-17 04:41:00,1,El Bosque,-39.837538,-73.242919,1,1,3,Vocalización
2026-04-17 04:41:00,2,Saval,-39.801591,-73.260596,0,0,2,Sin avistamiento
2026-04-17 04:41:00,3,Kramer,-39.833398,-73.226337,0,0,2,Sin avistamiento
2026-04-17 04:41:00,4,Harnecker,-39.818773,-73.235855,1,2,1,Ejemplar adulto
2026-04-17 04:41:00,5,Collico,-39.817112,-73.198651,0,0,2,Sin avistamiento
2026-04-17 04:42:00,1,El Bosque,-39.841058,-73.242441,0,0,3,Sin avistamiento
2026-04-17 04:42:00,2,Saval,-39.802866,-73.257806,0,0,3,Sin avistamiento
2026-04-17 04:42:00,3,Kramer,-39.835396,-73.225121,0,0,1,Sin avistamiento
2026-04-17 04:42:00,4,Harnecker,-39.820223,-73.234805,0,0,3,Sin avistamiento
2026-04-17 04:42:00,5,Collico,-39.818331,-73.198605,0,0,2,Sin avistamiento
2026-04-17 04:43:00,1,El Bosque,-39.837511,-73.242260,0,0,3,Sin avistamiento
2026-04-17 04:43:00,2,Saval,-39.805454,-73.260769,0,0,3,Sin avistamiento
2026-04-17 04:43:00,3,Kramer,-39.836316,-73.227696,1,4,3,Vocalización
2026-04-17 04:43:00,4,Harnecker,-39.820935,-73.234383,0,0,3,Sin avistamiento
2026-04-17 04:43:00,5,Collico,-39.816877,-73.199094,0,0,1,Sin avistamiento
2026-04-17 04:44:00,1,El Bosque,-39.840611,-73.245071,0,0,2,Sin avistamiento
2026-04-17 04:44:00,2,Saval,-39.802488,-73.258127,0,0,2,Sin avistamiento
2026-04-17 04:44:00,3,Kramer,-39.832736,-73.227134,1,3,3,Múltiples individuos
2026-04-17 04:44:00,4,Harnecker,-39.821635,-73.236462,0,0,1,Sin avistamiento
2026-04-17 04:44:00,5,Collico,-39.819310,-73.199778,0,0,1,Sin avistamiento
2026-04-17 04:45:00,1,El Bosque,-39.839286,-73.243590,1,4,3,Vocalización
2026-04-17 04:45:00,2,Saval,-39.801916,-73.257838,0,0,1,Sin avistamiento
2026-04-17 04:45:00,3,Kramer,-39.834066,-73.227230,0,0,2,Sin avistamiento
2026-04-17 04:45:00,4,Harnecker,-39.819105,-73.234042,0,0,1,Sin avistamiento
2026-04-17 04:45:00,5,Collico,-39.817008,-73.197652,1,3,1,Vocalización
2026-04-17 04:46:00,1,El Bosque,-39.839374,-73.242935,1,1,1,Vocalización
2026-04-17 04:46:00,2,Saval,-39.801924,-73.257578,0,0,2,Sin avistamiento
2026-04-17 04:46:00,3,Kramer,-39.836609,-73.225060,0,0,3,Sin avistamiento
2026-04-17 04:46:00,4,Harnecker,-39.822441,-73.235564,0,0,3,Sin avistamiento
2026-04-17 04:46:00,5,Collico,-39.816819,-73.198917,0,0,1,Sin avistamiento
2026-04-17 04:47:00,1,El Bosque,-39.840735,-73.245239,0,0,2,Sin avistamiento
2026-04-17 04:47:00,2,Saval,-39.803477,-73.257628,1,3,2,Múltiples individuos
2026-04-17 04:47:00,3,Kramer,-39.833325,-73.225033,1,2,1,Múltiples individuos
2026-04-17 04:47:00,4,Harnecker,-39.821678,-73.234157,0,0,3,Sin avistamiento
2026-04-17 04:47:00,5,Collico,-39.816656,-73.200163,0,0,1,Sin avistamiento
2026-04-17 04:48:00,1,El Bosque,-39.837822,-73.241938,0,0,3,Sin avistamiento
2026-04-17 04:48:00,2,Saval,-39.804029,-73.260327,0,0,1,Sin avistamiento
2026-04-17 04:48:00,3,Kramer,-39.834393,-73.227977,0,0,3,Sin avistamiento
2026-04-17 04:48:00,4,Harnecker,-39.819629,-73.234939,0,0,3,Sin avistamiento
2026-04-17 04:48:00,5,Collico,-39.819009,-73.199108,0,0,3,Sin avistamiento
2026-04-17 04:49:00,1,El Bosque,-39.837848,-73.244026,0,0,3,Sin avistamiento
2026-04-17 04:49:00,2,Saval,-39.803167,-73.257462,0,0,1,Sin avistamiento
2026-04-17 04:49:00,3,Kramer,-39.834368,-73.228706,0,0,3,Sin avistamiento
2026-04-17 04:49:00,4,Harnecker,-39.821613,-73.237342,0,0,1,Sin avistamiento
2026-04-17 04:49:00,5,Collico,-39.816651,-73.199243,1,4,1,Ejemplar adulto
2026-04-17 04:50:00,1,El Bosque,-39.839568,-73.245011,0,0,3,Sin avistamiento
2026-04-17 04:50:00,2,Saval,-39.803578,-73.258422,0,0,3,Sin avistamiento
2026-04-17 04:50:00,3,Kramer,-39.833765,-73.227900,0,0,1,Sin avistamiento
2026-04-17 04:50:00,4,Harnecker,-39.820939,-73.236170,0,0,3,Sin avistamiento
2026-04-17 04:50:00,5,Collico,-39.818895,-73.199296,0,0,3,Sin avistamiento
2026-04-17 04:51:00,1,El Bosque,-39.839140,-73.245339,0,0,2,Sin avistamiento
2026-04-17 04:51:00,2,Saval,-39.802973,-73.260171,0,0,1,Sin avistamiento
2026-04-17 04:51:00,3,Kramer,-39.833380,-73.225880,0,0,3,Sin avistamiento
2026-04-17 04:51:00,4,Harnecker,-39.821165,-73.235001,0,0,1,Sin avistamiento
2026-04-17 04:51:00,5,Collico,-39.820295,-73.199699,0,0,1,Sin avistamiento
2026-04-17 04:52:00,1,El Bosque,-39.841311,-73.244408,0,0,1,Sin avistamiento
2026-04-17 04:52:00,2,Saval,-39.804361,-73.258673,1,4,3,Múltiples individuos
2026-04-17 04:52:00,3,Kramer,-39.833874,-73.227455,0,0,3,Sin avistamiento
2026-04-17 04:52:00,4,Harnecker,-39.821965,-73.235731,0,0,2,Sin avistamiento
2026-04-17 04:52:00,5,Collico,-39.819669,-73.197746,0,0,3,Sin avistamiento
2026-04-17 04:53:00,1,El Bosque,-39.840362,-73.243069,0,0,1,Sin avistamiento
2026-04-17 04:53:00,2,Saval,-39.804008,-73.257333,0,0,1,Sin avistamiento
2026-04-17 04:53:00,3,Kramer,-39.836436,-73.226602,0,0,1,Sin avistamiento
2026-04-17 04:53:00,4,Harnecker,-39.821263,-73.235024,0,0,1,Sin avistamiento
2026-04-17 04:53:00,5,Collico,-39.818664,-73.200580,0,0,1,Sin avistamiento
2026-04-17 04:54:00,1,El Bosque,-39.841178,-73.242217,0,0,3,Sin avistamiento
2026-04-17 04:54:00,2,Saval,-39.802639,-73.257454,0,0,3,Sin avistamiento
2026-04-17 04:54:00,3,Kramer,-39.833103,-73.225445,0,0,1,Sin avistamiento
2026-04-17 04:54:00,4,Harnecker,-39.821958,-73.237316,0,0,3,Sin avistamiento
2026-04-17 04:54:00,5,Collico,-39.816699,-73.198877,0,0,2,Sin avistamiento
2026-04-17 04:55:00,1,El Bosque,-39.840981,-73.245098,0,0,1,Sin avistamiento
2026-04-17 04:55:00,2,Saval,-39.802010,-73.257295,0,0,1,Sin avistamiento
2026-04-17 04:55:00,3,Kramer,-39.834708,-73.225430,0,0,2,Sin avistamiento
2026-04-17 04:55:00,4,Harnecker,-39.821480,-73.234922,0,0,3,Sin avistamiento
2026-04-17 04:55:00,5,Collico,-39.818182,-73.201093,0,0,2,Sin avistamiento
2026-04-17 04:56:00,1,El Bosque,-39.838385,-73.243487,0,0,1,Sin avistamiento
2026-04-17 04:56:00,2,Saval,-39.804786,-73.259391,0,0,1,Sin avistamiento
2026-04-17 04:56:00,3,Kramer,-39.833971,-73.225215,0,0,2,Sin avistamiento
2026-04-17 04:56:00,4,Harnecker,-39.819240,-73.237094,0,0,1,Sin avistamiento
2026-04-17 04:56:00,5,Collico,-39.818810,-73.199212,0,0,2,Sin avistamiento
2026-04-17 04:57:00,1,El Bosque,-39.840841,-73.242854,0,0,1,Sin avistamiento
2026-04-17 04:57:00,2,Saval,-39.802126,-73.259530,1,1,1,Vocalización
2026-04-17 04:57:00,3,Kramer,-39.834889,-73.226486,1,1,1,Vocalización
2026-04-17 04:57:00,4,Harnecker,-39.819831,-73.236714,0,0,3,Sin avistamiento
2026-04-17 04:57:00,5,Collico,-39.818046,-73.200877,0,0,3,Sin avistamiento
2026-04-17 04:58:00,1,El Bosque,-39.839010,-73.243010,0,0,3,Sin avistamiento
2026-04-17 04:58:00,2,Saval,-39.803202,-73.260100,0,0,3,Sin avistamiento
2026-04-17 04:58:00,3,Kramer,-39.834326,-73.227563,0,0,3,Sin avistamiento
2026-04-17 04:58:00,4,Harnecker,-39.820327,-73.233746,0,0,1,Sin avistamiento
2026-04-17 04:58:00,5,Collico,-39.818645,-73.199300,0,0,2,Sin avistamiento
2026-04-17 04:59:00,1,El Bosque,-39.838315,-73.243572,0,0,3,Sin avistamiento
2026-04-17 04:59:00,2,Saval,-39.803889,-73.258824,0,0,1,Sin avistamiento
2026-04-17 04:59:00,3,Kramer,-39.835742,-73.228620,0,0,3,Sin avistamiento
2026-04-17 04:59:00,4,Harnecker,-39.818607,-73.235214,0,0,3,Sin avistamiento
2026-04-17 04:59:00,5,Collico,-39.820215,-73.198221,0,0,1,Sin avistamiento
2026-04-17 05:00:00,1,El Bosque,-39.837584,-73.243193,0,0,3,Sin avistamiento
2026-04-17 05:00:00,2,Saval,-39.802509,-73.259716,0,0,2,Sin avistamiento
2026-04-17 05:00:00,3,Kramer,-39.836276,-73.226961,1,5,3,Ejemplar adulto
2026-04-17 05:00:00,4,Harnecker,-39.820930,-73.235342,0,0,2,Sin avistamiento
2026-04-17 05:00:00,5,Collico,-39.816602,-73.199515,0,0,1,Sin avistamiento
2026-04-17 05:01:00,1,El Bosque,-39.837361,-73.244308,0,0,2,Sin avistamiento
2026-04-17 05:01:00,2,Saval,-39.803527,-73.258025,0,0,3,Sin avistamiento
2026-04-17 05:01:00,3,Kramer,-39.834547,-73.227617,1,4,3,Múltiples individuos
2026-04-17 05:01:00,4,Harnecker,-39.822095,-73.234355,0,0,1,Sin avistamiento
2026-04-17 05:01:00,5,Collico,-39.816885,-73.199398,1,2,2,Vocalización
2026-04-17 05:02:00,1,El Bosque,-39.840594,-73.242084,0,0,1,Sin avistamiento
2026-04-17 05:02:00,2,Saval,-39.804439,-73.260671,0,0,1,Sin avistamiento
2026-04-17 05:02:00,3,Kramer,-39.835688,-73.226138,0,0,3,Sin avistamiento
2026-04-17 05:02:00,4,Harnecker,-39.820283,-73.234805,0,0,2,Sin avistamiento
2026-04-17 05:02:00,5,Collico,-39.818399,-73.198488,0,0,1,Sin avistamiento
2026-04-17 05:03:00,1,El Bosque,-39.837491,-73.243916,0,0,3,Sin avistamiento
2026-04-17 05:03:00,2,Saval,-39.801719,-73.259452,0,0,2,Sin avistamiento
2026-04-17 05:03:00,3,Kramer,-39.835744,-73.228403,0,0,2,Sin avistamiento
2026-04-17 05:03:00,4,Harnecker,-39.820980,-73.237173,0,0,2,Sin avistamiento
2026-04-17 05:03:00,5,Collico,-39.818110,-73.199847,0,0,2,Sin avistamiento
2026-04-17 05:04:00,1,El Bosque,-39.838633,-73.245541,0,0,3,Sin avistamiento
2026-04-17 05:04:00,2,Saval,-39.804588,-73.259011,0,0,3,Sin avistamiento
2026-04-17 05:04:00,3,Kramer,-39.834373,-73.227388,0,0,2,Sin avistamiento
2026-04-17 05:04:00,4,Harnecker,-39.821744,-73.236405,1,2,3,Ejemplar adulto
2026-04-17 05:04:00,5,Collico,-39.816563,-73.201130,0,0,2,Sin avistamiento
2026-04-17 05:05:00,1,El Bosque,-39.841132,-73.242289,0,0,1,Sin avistamiento
2026-04-17 05:05:00,2,Saval,-39.803467,-73.258079,0,0,1,Sin avistamiento
2026-04-17 05:05:00,3,Kramer,-39.834382,-73.227890,1,1,2,Ejemplar adulto
2026-04-17 05:05:00,4,Harnecker,-39.820612,-73.236362,0,0,2,Sin avistamiento
2026-04-17 05:05:00,5,Collico,-39.816892,-73.198382,0,0,1,Sin avistamiento
2026-04-17 05:06:00,1,El Bosque,-39.840484,-73.244966,1,4,1,Múltiples individuos
2026-04-17 05:06:00,2,Saval,-39.801980,-73.260647,0,0,1,Sin avistamiento
2026-04-17 05:06:00,3,Kramer,-39.834665,-73.226887,0,0,2,Sin avistamiento
2026-04-17 05:06:00,4,Harnecker,-39.818713,-73.236824,0,0,3,Sin avistamiento
2026-04-17 05:06:00,5,Collico,-39.820021,-73.198443,0,0,3,Sin avistamiento
2026-04-17 05:07:00,1,El Bosque,-39.838321,-73.243921,0,0,3,Sin avistamiento
2026-04-17 05:07:00,2,Saval,-39.801683,-73.259077,0,0,1,Sin avistamiento
2026-04-17 05:07:00,3,Kramer,-39.834582,-73.225424,0,0,2,Sin avistamiento
2026-04-17 05:07:00,4,Harnecker,-39.818909,-73.234322,0,0,3,Sin avistamiento
2026-04-17 05:07:00,5,Collico,-39.818731,-73.199702,0,0,3,Sin avistamiento
2026-04-17 05:08:00,1,El Bosque,-39.837639,-73.245290,0,0,3,Sin avistamiento
2026-04-17 05:08:00,2,Saval,-39.803077,-73.258773,0,0,2,Sin avistamiento
2026-04-17 05:08:00,3,Kramer,-39.833239,-73.225835,0,0,1,Sin avistamiento
2026-04-17 05:08:00,4,Harnecker,-39.821910,-73.235755,0,0,1,Sin avistamiento
2026-04-17 05:08:00,5,Collico,-39.820067,-73.197295,0,0,2,Sin avistamiento
2026-04-17 05:09:00,1,El Bosque,-39.838496,-73.245582,0,0,1,Sin avistamiento
2026-04-17 05:09:00,2,Saval,-39.803403,-73.258043,0,0,3,Sin avistamiento
2026-04-17 05:09:00,3,Kramer,-39.833314,-73.225797,0,0,2,Sin avistamiento
2026-04-17 05:09:00,4,Harnecker,-39.820374,-73.236301,0,0,1,Sin avistamiento
2026-04-17 05:09:00,5,Collico,-39.819635,-73.199625,0,0,1,Sin avistamiento
2026-04-17 05:10:00,1,El Bosque,-39.839619,-73.245106,0,0,3,Sin avistamiento
2026-04-17 05:10:00,2,Saval,-39.802158,-73.260255,0,0,2,Sin avistamiento
2026-04-17 05:10:00,3,Kramer,-39.833447,-73.228106,0,0,1,Sin avistamiento
2026-04-17 05:10:00,4,Harnecker,-39.822046,-73.233769,0,0,3,Sin avistamiento
2026-04-17 05:10:00,5,Collico,-39.820419,-73.198016,0,0,3,Sin avistamiento
2026-04-17 05:11:00,1,El Bosque,-39.838724,-73.244785,0,0,3,Sin avistamiento
2026-04-17 05:11:00,2,Saval,-39.805319,-73.258494,0,0,3,Sin avistamiento
2026-04-17 05:11:00,3,Kramer,-39.834116,-73.225971,0,0,3,Sin avistamiento
2026-04-17 05:11:00,4,Harnecker,-39.820246,-73.234643,0,0,1,Sin avistamiento
2026-04-17 05:11:00,5,Collico,-39.816637,-73.200798,0,0,1,Sin avistamiento
2026-04-17 05:12:00,1,El Bosque,-39.837869,-73.242202,0,0,1,Sin avistamiento
2026-04-17 05:12:00,2,Saval,-39.803987,-73.258668,0,0,3,Sin avistamiento
2026-04-17 05:12:00,3,Kramer,-39.833312,-73.226193,0,0,1,Sin avistamiento
2026-04-17 05:12:00,4,Harnecker,-39.819076,-73.236134,0,0,2,Sin avistamiento
2026-04-17 05:12:00,5,Collico,-39.818275,-73.197213,0,0,1,Sin avistamiento
2026-04-17 05:13:00,1,El Bosque,-39.839391,-73.244638,0,0,3,Sin avistamiento
2026-04-17 05:13:00,2,Saval,-39.802174,-73.257068,0,0,2,Sin avistamiento
2026-04-17 05:13:00,3,Kramer,-39.836317,-73.228118,0,0,3,Sin avistamiento
2026-04-17 05:13:00,4,Harnecker,-39.821476,-73.236333,0,0,3,Sin avistamiento
2026-04-17 05:13:00,5,Collico,-39.820413,-73.199929,0,0,1,Sin avistamiento
2026-04-17 05:14:00,1,El Bosque,-39.839966,-73.244560,0,0,1,Sin avistamiento
2026-04-17 05:14:00,2,Saval,-39.804837,-73.257483,0,0,2,Sin avistamiento
2026-04-17 05:14:00,3,Kramer,-39.835000,-73.225433,0,0,1,Sin avistamiento
2026-04-17 05:14:00,4,Harnecker,-39.819999,-73.235494,0,0,3,Sin avistamiento
2026-04-17 05:14:00,5,Collico,-39.819266,-73.200610,0,0,2,Sin avistamiento
2026-04-17 05:15:00,1,El Bosque,-39.840909,-73.244919,0,0,1,Sin avistamiento
2026-04-17 05:15:00,2,Saval,-39.802244,-73.258648,0,0,3,Sin avistamiento
2026-04-17 05:15:00,3,Kramer,-39.835139,-73.227353,0,0,3,Sin avistamiento
2026-04-17 05:15:00,4,Harnecker,-39.820812,-73.236124,0,0,2,Sin avistamiento
2026-04-17 05:15:00,5,Collico,-39.816937,-73.200973,0,0,1,Sin avistamiento
2026-04-17 05:16:00,1,El Bosque,-39.837418,-73.244512,1,3,3,Múltiples individuos
2026-04-17 05:16:00,2,Saval,-39.804188,-73.260546,0,0,2,Sin avistamiento
2026-04-17 05:16:00,3,Kramer,-39.834996,-73.226069,0,0,2,Sin avistamiento
2026-04-17 05:16:00,4,Harnecker,-39.820037,-73.233753,0,0,2,Sin avistamiento
2026-04-17 05:16:00,5,Collico,-39.817336,-73.197319,0,0,2,Sin avistamiento
2026-04-17 05:17:00,1,El Bosque,-39.841215,-73.242826,1,4,1,Ejemplar adulto
2026-04-17 05:17:00,2,Saval,-39.804354,-73.260022,0,0,1,Sin avistamiento
2026-04-17 05:17:00,3,Kramer,-39.833210,-73.228779,1,2,1,Ejemplar adulto
2026-04-17 05:17:00,4,Harnecker,-39.822007,-73.235531,0,0,2,Sin avistamiento
2026-04-17 05:17:00,5,Collico,-39.816952,-73.200227,0,0,1,Sin avistamiento
2026-04-17 05:18:00,1,El Bosque,-39.838289,-73.244564,0,0,1,Sin avistamiento
2026-04-17 05:18:00,2,Saval,-39.803890,-73.259843,0,0,2,Sin avistamiento
2026-04-17 05:18:00,3,Kramer,-39.834988,-73.226017,0,0,2,Sin avistamiento
2026-04-17 05:18:00,4,Harnecker,-39.821878,-73.236062,0,0,1,Sin avistamiento
2026-04-17 05:18:00,5,Collico,-39.818622,-73.200814,0,0,1,Sin avistamiento
2026-04-17 05:19:00,1,El Bosque,-39.839944,-73.243484,0,0,2,Sin avistamiento
2026-04-17 05:19:00,2,Saval,-39.802462,-73.257459,0,0,2,Sin avistamiento
2026-04-17 05:19:00,3,Kramer,-39.835957,-73.227261,0,0,2,Sin avistamiento
2026-04-17 05:19:00,4,Harnecker,-39.819829,-73.235451,0,0,3,Sin avistamiento
2026-04-17 05:19:00,5,Collico,-39.816875,-73.199109,0,0,3,Sin avistamiento
2026-04-17 05:20:00,1,El Bosque,-39.841114,-73.242196,0,0,2,Sin avistamiento
2026-04-17 05:20:00,2,Saval,-39.805269,-73.260138,0,0,2,Sin avistamiento
2026-04-17 05:20:00,3,Kramer,-39.834415,-73.227850,0,0,1,Sin avistamiento
2026-04-17 05:20:00,4,Harnecker,-39.821396,-73.236703,0,0,2,Sin avistamiento
2026-04-17 05:20:00,5,Collico,-39.820192,-73.200522,0,0,1,Sin avistamiento
2026-04-17 05:21:00,1,El Bosque,-39.839742,-73.244063,1,1,2,Vocalización
2026-04-17 05:21:00,2,Saval,-39.804973,-73.258013,0,0,1,Sin avistamiento
2026-04-17 05:21:00,3,Kramer,-39.835501,-73.227793,0,0,1,Sin avistamiento
2026-04-17 05:21:00,4,Harnecker,-39.821693,-73.233871,0,0,1,Sin avistamiento
2026-04-17 05:21:00,5,Collico,-39.820362,-73.200354,0,0,3,Sin avistamiento
2026-04-17 05:22:00,1,El Bosque,-39.838084,-73.242543,0,0,3,Sin avistamiento
2026-04-17 05:22:00,2,Saval,-39.803046,-73.257401,0,0,1,Sin avistamiento
2026-04-17 05:22:00,3,Kramer,-39.835069,-73.227466,0,0,2,Sin avistamiento
2026-04-17 05:22:00,4,Harnecker,-39.822360,-73.235749,1,2,1,Múltiples individuos
2026-04-17 05:22:00,5,Collico,-39.818151,-73.198883,0,0,2,Sin avistamiento
2026-04-17 05:23:00,1,El Bosque,-39.841187,-73.243129,0,0,3,Sin avistamiento
2026-04-17 05:23:00,2,Saval,-39.805449,-73.259601,0,0,1,Sin avistamiento
2026-04-17 05:23:00,3,Kramer,-39.834562,-73.227566,0,0,2,Sin avistamiento
2026-04-17 05:23:00,4,Harnecker,-39.820248,-73.235471,0,0,2,Sin avistamiento
2026-04-17 05:23:00,5,Collico,-39.818364,-73.200866,1,2,3,Vocalización
2026-04-17 05:24:00,1,El Bosque,-39.840625,-73.242612,1,3,2,Múltiples individuos
2026-04-17 05:24:00,2,Saval,-39.805497,-73.258672,1,1,3,Múltiples individuos
2026-04-17 05:24:00,3,Kramer,-39.836545,-73.227767,1,1,1,Múltiples individuos
2026-04-17 05:24:00,4,Harnecker,-39.821995,-73.235655,0,0,1,Sin avistamiento
2026-04-17 05:24:00,5,Collico,-39.819999,-73.200148,0,0,2,Sin avistamiento
2026-04-17 05:25:00,1,El Bosque,-39.839228,-73.243164,0,0,1,Sin avistamiento
2026-04-17 05:25:00,2,Saval,-39.802080,-73.257366,0,0,2,Sin avistamiento
2026-04-17 05:25:00,3,Kramer,-39.834933,-73.225422,0,0,1,Sin avistamiento
2026-04-17 05:25:00,4,Harnecker,-39.821735,-73.237306,0,0,3,Sin avistamiento
2026-04-17 05:25:00,5,Collico,-39.819912,-73.198825,0,0,1,Sin avistamiento
2026-04-17 05:26:00,1,El Bosque,-39.839353,-73.244003,0,0,1,Sin avistamiento
2026-04-17 05:26:00,2,Saval,-39.801971,-73.257155,0,0,2,Sin avistamiento
2026-04-17 05:26:00,3,Kramer,-39.833671,-73.228801,0,0,1,Sin avistamiento
2026-04-17 05:26:00,4,Harnecker,-39.819828,-73.235242,0,0,3,Sin avistamiento
2026-04-17 05:26:00,5,Collico,-39.816761,-73.199781,0,0,2,Sin avistamiento
2026-04-17 05:27:00,1,El Bosque,-39.839018,-73.243374,0,0,2,Sin avistamiento
2026-04-17 05:27:00,2,Saval,-39.802044,-73.258758,0,0,1,Sin avistamiento
2026-04-17 05:27:00,3,Kramer,-39.835268,-73.225255,0,0,3,Sin avistamiento
2026-04-17 05:27:00,4,Harnecker,-39.820428,-73.236469,0,0,2,Sin avistamiento
2026-04-17 05:27:00,5,Collico,-39.817089,-73.200390,0,0,3,Sin avistamiento
2026-04-17 05:28:00,1,El Bosque,-39.839201,-73.244271,1,4,2,Múltiples individuos
2026-04-17 05:28:00,2,Saval,-39.805364,-73.257135,0,0,3,Sin avistamiento
2026-04-17 05:28:00,3,Kramer,-39.833731,-73.228239,1,2,1,Ejemplar adulto
2026-04-17 05:28:00,4,Harnecker,-39.819281,-73.234193,0,0,1,Sin avistamiento
2026-04-17 05:28:00,5,Collico,-39.819179,-73.198089,0,0,2,Sin avistamiento
2026-04-17 05:29:00,1,El Bosque,-39.839371,-73.241853,0,0,3,Sin avistamiento
2026-04-17 05:29:00,2,Saval,-39.803229,-73.259905,0,0,3,Sin avistamiento
2026-04-17 05:29:00,3,Kramer,-39.833946,-73.226842,0,0,3,Sin avistamiento
2026-04-17 05:29:00,4,Harnecker,-39.821569,-73.234382,0,0,2,Sin avistamiento
2026-04-17 05:29:00,5,Collico,-39.818914,-73.200353,0,0,2,Sin avistamiento
2026-04-17 05:30:00,1,El Bosque,-39.840106,-73.244356,0,0,1,Sin avistamiento
2026-04-17 05:30:00,2,Saval,-39.805339,-73.259803,0,0,3,Sin avistamiento
2026-04-17 05:30:00,3,Kramer,-39.835601,-73.225695,0,0,3,Sin avistamiento
2026-04-17 05:30:00,4,Harnecker,-39.819655,-73.236721,0,0,2,Sin avistamiento
2026-04-17 05:30:00,5,Collico,-39.817162,-73.199479,1,1,3,Múltiples individuos
2026-04-17 05:31:00,1,El Bosque,-39.837778,-73.245629,0,0,2,Sin avistamiento
2026-04-17 05:31:00,2,Saval,-39.804178,-73.259506,0,0,3,Sin avistamiento
2026-04-17 05:31:00,3,Kramer,-39.835060,-73.226176,0,0,2,Sin avistamiento
2026-04-17 05:31:00,4,Harnecker,-39.821358,-73.236689,0,0,3,Sin avistamiento
2026-04-17 05:31:00,5,Collico,-39.817381,-73.197491,0,0,1,Sin avistamiento
2026-04-17 05:32:00,1,El Bosque,-39.840496,-73.243675,0,0,3,Sin avistamiento
2026-04-17 05:32:00,2,Saval,-39.803532,-73.258120,0,0,3,Sin avistamiento
2026-04-17 05:32:00,3,Kramer,-39.834299,-73.226843,0,0,1,Sin avistamiento
2026-04-17 05:32:00,4,Harnecker,-39.819720,-73.234989,0,0,3,Sin avistamiento
2026-04-17 05:32:00,5,Collico,-39.819017,-73.200652,0,0,2,Sin avistamiento
2026-04-17 05:33:00,1,El Bosque,-39.840391,-73.244741,0,0,1,Sin avistamiento
2026-04-17 05:33:00,2,Saval,-39.803167,-73.257297,0,0,3,Sin avistamiento
2026-04-17 05:33:00,3,Kramer,-39.835635,-73.225906,1,2,1,Vocalización
2026-04-17 05:33:00,4,Harnecker,-39.820852,-73.234280,0,0,2,Sin avistamiento
2026-04-17 05:33:00,5,Collico,-39.818421,-73.197607,0,0,1,Sin avistamiento
2026-04-17 05:34:00,1,El Bosque,-39.840364,-73.244562,0,0,1,Sin avistamiento
2026-04-17 05:34:00,2,Saval,-39.804017,-73.260022,0,0,2,Sin avistamiento
2026-04-17 05:34:00,3,Kramer,-39.834990,-73.226368,0,0,1,Sin avistamiento
2026-04-17 05:34:00,4,Harnecker,-39.819911,-73.236514,0,0,2,Sin avistamiento
2026-04-17 05:34:00,5,Collico,-39.819490,-73.200945,0,0,2,Sin avistamiento
2026-04-17 05:35:00,1,El Bosque,-39.839563,-73.243133,0,0,3,Sin avistamiento
2026-04-17 05:35:00,2,Saval,-39.802482,-73.259264,0,0,3,Sin avistamiento
2026-04-17 05:35:00,3,Kramer,-39.836591,-73.225577,1,5,3,Vocalización
2026-04-17 05:35:00,4,Harnecker,-39.819392,-73.234898,0,0,1,Sin avistamiento
2026-04-17 05:35:00,5,Collico,-39.816598,-73.197636,0,0,1,Sin avistamiento
2026-04-17 05:36:00,1,El Bosque,-39.839051,-73.244261,0,0,1,Sin avistamiento
2026-04-17 05:36:00,2,Saval,-39.803659,-73.260487,0,0,3,Sin avistamiento
2026-04-17 05:36:00,3,Kramer,-39.834493,-73.228762,0,0,2,Sin avistamiento
2026-04-17 05:36:00,4,Harnecker,-39.818825,-73.235979,0,0,1,Sin avistamiento
2026-04-17 05:36:00,5,Collico,-39.818052,-73.199610,0,0,2,Sin avistamiento
2026-04-17 05:37:00,1,El Bosque,-39.839825,-73.241970,0,0,2,Sin avistamiento
2026-04-17 05:37:00,2,Saval,-39.802676,-73.258265,0,0,1,Sin avistamiento
2026-04-17 05:37:00,3,Kramer,-39.833725,-73.228498,0,0,2,Sin avistamiento
2026-04-17 05:37:00,4,Harnecker,-39.819649,-73.237689,1,1,2,Vocalización
2026-04-17 05:37:00,5,Collico,-39.818286,-73.198554,0,0,1,Sin avistamiento
2026-04-17 05:38:00,1,El Bosque,-39.839636,-73.243067,0,0,2,Sin avistamiento
2026-04-17 05:38:00,2,Saval,-39.802951,-73.259628,0,0,2,Sin avistamiento
2026-04-17 05:38:00,3,Kramer,-39.833435,-73.227964,1,5,2,Ejemplar adulto
